account_id,customer_ref,account_type,account_status,open_date,product_tier,mobile_number,digital_channel,credit_limit,current_balance,last_activity_date
59ba7ed9-e079-0b42-1031-9393290cac09,79faebd7-bcc9-0aae-2913-fc0ea40f5e49,SAVINGS,ACTIVE,2025-02-09,STANDARD,0854768169,APP,,44698.71,2025-05-22
46d0580b-9ee3-ac1d-32fa-413d566a64bd,0679c3ec-acbe-838f-2cc0-ee6b820e3eb1,SAVINGS,ACTIVE,2025-10-29,BASIC,0646531159,APP,,41833.64,2025-12-05
5b4a1a60-fce6-3a38-294b-d55af4ace401,7bf068d7-2f84-d671-181d-9243c7aeda73,SAVINGS,ACTIVE,2024-04-12,BASIC,0733049876,APP,,33315.79,2025-02-17
22207588-7d3d-869a-43dd-5bacc7e6a193,062c56e3-f06f-426b-75e1-44099279f969,TRANSACTIONAL,ACTIVE,2020-12-01,BASIC,0898068896,APP,,11074.91,2022-06-15
76703b1e-c688-1f7f-3b5b-1945ca636b42,08d5f60c-5e17-967e-5a08-9933f37e0854,SAVINGS,ACTIVE,2020-02-01,BASIC,0828562348,USSD,,30050.83,2020-09-29
59b34be1-b35d-f96d-2b81-5ecbbe0b5200,5f0b9171-d434-55c3-7c16-8e10cea90fc8,CREDIT,ACTIVE,2023-07-10,STANDARD,0777373424,APP,5000.0,-3221.12,2025-11-29
4732ddd7-65df-15aa-5bb8-0ed296df3dc7,24cb8fb1-d691-2809-09f3-5a9d0717089c,SAVINGS,CLOSED,2024-12-16,BASIC,0864401499,USSD,,16636.4,2025-11-15
59484ea6-3abe-6b06-481d-bd2bdd64c512,343dead4-8152-2e3e-0f03-57c24abb5d0e,TRANSACTIONAL,CLOSED,2018-08-20,BASIC,0713064522,WEB,,25669.62,2024-05-20
6e232435-b6ed-731d-479f-f50439727bf9,33403a16-4c6a-7978-1127-5ed422bae203,TRANSACTIONAL,ACTIVE,2021-04-04,BASIC,0658847972,APP,,10477.35,2021-09-11
692a9140-04c7-68cd-406a-6e4d4662ea16,15e17054-b9d4-3609-1950-a2492846c1d1,SAVINGS,ACTIVE,2018-12-14,PREMIUM,0799226654,USSD,,20117.51,2022-05-15
4d8edd5b-dbb2-0754-30fb-974cf19c28ad,63263462-7396-4b2c-7523-de1bf572e8c4,CREDIT,ACTIVE,2019-12-18,BASIC,0792707003,APP,78000.0,-15129.44,2022-05-06
303c63a5-bbb6-3bee-4372-56f443ed5e02,3bb0b05b-7aa3-6a22-4131-ab52038859c9,TRANSACTIONAL,ACTIVE,2019-01-20,PREMIUM,0733592681,WEB,,27836.53,2023-10-23
57162e0d-1b11-91f4-5862-0fdc2bbde28c,6b63a71b-8656-1e19-05f4-a0b1eb6df142,SAVINGS,ACTIVE,2024-08-09,PREMIUM,,APP,,27091.48,2025-02-28
0c509c1d-9457-f1b6-1038-b903933fd6d7,405ba108-c66f-05a1-300f-df3b3bb01d97,SAVINGS,ACTIVE,2021-06-07,STANDARD,0774225948,APP,,21291.47,2022-10-09
503f011a-25db-55e9-660f-b0236f75d8c5,1f1e6e33-afef-a898-7338-e4e23a73bd2d,TRANSACTIONAL,CLOSED,2018-09-01,BASIC,,APP,,14095.29,2024-04-30
1c7a39ab-620c-f4a4-1d2a-d3909c1f0049,51886fd5-2de9-1bc3-25ae-4474d1630449,TRANSACTIONAL,ACTIVE,2021-03-27,STANDARD,,USSD,,41188.62,2023-07-27
7abd7257-c987-1073-0c17-6580420ea113,2d11b0d0-ffc7-f4d0-0fea-fe8d24ddb420,TRANSACTIONAL,ACTIVE,2024-12-05,STANDARD,0783851776,APP,,6487.1,2025-11-02
036b6d5b-a8b2-362b-533c-6fc549d9fa2b,304dfd45-d906-2d2e-1f06-9c78136025b8,CREDIT,ACTIVE,2024-11-10,BASIC,0782363484,APP,243000.0,-126645.76,2025-01-03
74f39b94-9930-6e5e-046b-7c2a77a8b2ea,16d36fc3-8eb4-5530-2d92-16d99a5c9e18,SAVINGS,ACTIVE,2022-07-28,PREMIUM,0792242998,USSD,,48829.55,2025-08-13
2efaafae-42c2-5621-14a7-abb8ea247f87,0564178c-44c1-6098-6a72-024ae88641be,TRANSACTIONAL,ACTIVE,2022-06-21,BASIC,0780344597,WEB,,21938.61,2025-04-28
37405584-2261-9d21-6462-c3db06c6f89f,507bb502-b86a-8a01-485d-403fcdbda8e9,SAVINGS,ACTIVE,2024-02-18,BASIC,,USSD,,19059.48,2025-12-05
1a6a536f-7d75-7094-1ae9-21dd7809b34e,660dbd32-d983-2fe2-6580-003fe2862fdd,CREDIT,DORMANT,2019-02-14,STANDARD,0611922666,WEB,11000.0,-9032.36,2021-04-18
38b9ae5d-5805-2da0-1385-8c67e26042f4,6e91183e-3696-8f98-1b84-a6f6897d73f0,TRANSACTIONAL,ACTIVE,2024-07-02,BASIC,0660945269,APP,,35721.38,2025-10-31
0c99313b-7c22-9bc1-5017-5d79d62ff6cb,6247c262-900f-7407-7f44-cc1b8edcd361,CREDIT,ACTIVE,2024-07-09,STANDARD,0782296582,APP,117000.0,-22997.77,2024-08-14
47fc700a-bb80-c1db-4a64-f3bfaab50767,7d528756-3bac-86b8-67e3-4f63297b6ea1,TRANSACTIONAL,CLOSED,2020-09-04,STANDARD,0636727063,APP,,45608.32,2025-02-26
79735e6c-8966-b22e-7ae2-9172baa69863,037ff8ef-536f-041a-4173-0983f056fef1,TRANSACTIONAL,ACTIVE,2021-03-31,BASIC,0736468565,APP,,676.08,2025-07-09
2f99a656-b7e4-33ce-156b-e613bcbe9d93,7a258067-9142-3eb3-46d5-d002ae675877,CREDIT,ACTIVE,2022-02-27,STANDARD,0657792799,APP,5000.0,-2022.64,2024-07-31
6057af35-8a8f-7116-3442-25ab1e387490,7483f683-4a9a-819d-3d9c-f3d7fdeaf946,TRANSACTIONAL,DORMANT,2021-08-15,BASIC,0842743714,APP,,16997.59,2023-12-26
2da08336-94ca-6371-3efa-fd54beab2e16,739bb410-2046-a2cb-125b-929a7b17d5dd,SAVINGS,ACTIVE,2019-06-29,PREMIUM,0686246992,APP,,30481.09,2019-12-17
38145c27-839c-755f-0123-bc03a5663b8e,708c3e91-6b3d-2d06-5342-29ab9abff77a,CREDIT,DORMANT,2025-05-02,BASIC,,USSD,207000.0,-53147.7,2025-08-21
4d7de7ee-d513-9911-4504-c43539557632,0b99c417-07e4-a832-20f3-7d30584ab36e,CREDIT,CLOSED,2023-01-04,BASIC,0671046642,USSD,70000.0,-22615.91,2023-07-06
44be0a95-4f4c-e762-298a-5827a9d43614,0e529d95-6b75-4056-06b9-7852a6d79efa,SAVINGS,DORMANT,2023-07-28,STANDARD,0782536501,APP,,20376.66,2025-07-01
71d1edb9-9c1f-2473-0d1d-55d593ad4074,77b3ac55-c907-997b-5c3c-26f0bbdea715,TRANSACTIONAL,ACTIVE,2019-09-05,STANDARD,0719689664,APP,,4941.0,2021-12-27
247c533c-2842-3476-0bda-2daf1f033351,37e90c2c-a77e-de80-4e9a-81f669514c64,SAVINGS,CLOSED,2025-12-29,PREMIUM,,WEB,,25510.44,2025-12-30
3a4a671b-5502-7d11-2eb4-154c6749cf2b,4382cbb0-5161-b45f-147b-e6b6098e412e,CREDIT,CLOSED,2023-04-02,BASIC,0737790417,USSD,172000.0,-94978.68,2024-07-03
1acbf595-ba76-bd60-10d3-df3cec2922cf,3a11b193-c479-ddb3-7325-69a70cebdc70,TRANSACTIONAL,ACTIVE,2022-11-22,BASIC,0899856598,USSD,,1984.28,2025-06-25
0a851435-a7d2-ac4a-15bc-82ce6ddeb1af,59b57c53-1ca2-2f63-1665-c64135ddea20,SAVINGS,ACTIVE,2024-12-11,STANDARD,0879702153,USSD,,44342.57,2025-06-25
29e0fcb3-0ff9-81cc-329c-b394ed68804c,795ce740-6279-ab5e-0bb8-3b8f1fd7b4c4,TRANSACTIONAL,ACTIVE,2022-12-01,BASIC,0680917663,USSD,,11246.9,2024-09-20
3dc70bfd-b9f8-fc1f-5398-72beb0673069,78b45eb1-f1fe-2764-24d5-730c576bea8f,SAVINGS,ACTIVE,2025-01-11,STANDARD,0665923384,WEB,,2567.13,2025-08-06
5713f61f-cb35-bfd3-534f-3bb05bf36e9b,5bb6b5be-d068-9729-6389-9c5e4adb0e6f,TRANSACTIONAL,ACTIVE,2020-03-13,STANDARD,0771149778,APP,,16600.38,2025-11-09
5325941c-4935-191e-0c79-467859e91364,404856ca-6118-a300-1a4a-f0d4eda1ca19,SAVINGS,ACTIVE,2019-06-07,BASIC,,USSD,,11159.74,2025-05-22
737e09fd-c29f-2f7c-3bd1-5a798e47ad9e,54c73c82-95f5-86ff-573b-1ad0c31d6615,SAVINGS,ACTIVE,2021-07-15,BASIC,0849211480,USSD,,35446.72,2022-04-04
6cea982a-1879-a51d-06a8-8cbb18967d13,2c38aa4c-c932-0499-0851-c94ca3f839cd,SAVINGS,ACTIVE,2019-07-22,BASIC,0612111170,USSD,,48927.36,2024-03-20
1cb205fd-105d-0939-06c6-5749bed9d52f,5c8e153c-ad3a-ada0-51bf-63401a2792e2,TRANSACTIONAL,ACTIVE,2018-04-26,BASIC,0639925893,APP,,25584.76,2020-05-26
72f1a448-7f7a-6d6a-1755-9afdd4d39fd3,12976b9d-95aa-4553-2b4d-ae2420bd0953,TRANSACTIONAL,ACTIVE,2023-09-03,STANDARD,0821895611,APP,,17765.98,2024-10-23
59b88ece-8e6c-8270-5164-9a9432f8d9cb,62944965-b54c-1d9a-3d70-1151474366f4,SAVINGS,ACTIVE,2023-05-03,BASIC,0813931683,WEB,,26325.3,2024-10-19
3f7b33a9-03e2-ddb3-2160-a8b64087ef0c,3cc4565f-56d9-1b98-2fa2-a0bf5c8072e8,TRANSACTIONAL,ACTIVE,2020-09-25,STANDARD,0666169999,APP,,11634.73,2025-01-31
2c6cd6e1-d857-9f51-1460-d6f9685dff4d,2889b2f2-e1a7-13fa-17c9-e3043de27b33,SAVINGS,ACTIVE,2020-06-14,BASIC,0630275362,WEB,,46763.77,2025-08-16
1e1cd805-16ac-b0bf-4feb-1b76305c06e0,677021c2-0bbf-8959-2d21-d716e1e6f2e0,SAVINGS,ACTIVE,2022-01-23,BASIC,0851211858,USSD,,36483.5,2025-02-08
3a69d55a-885a-8925-5577-69f0c77fb1a6,7b37ed54-ada8-1261-050f-9ff485ce737b,SAVINGS,DORMANT,2021-09-23,BASIC,0818029541,APP,,11046.89,2024-06-18
3b860866-3762-a89c-4ec7-c9ce9fe0e213,6611f40d-8580-9a4a-5f58-c2da7f158a8d,SAVINGS,ACTIVE,2021-11-17,BASIC,0642150020,APP,,16900.9,2023-04-13
1d0d23f7-f9ed-f9de-67bc-95e9a2897b38,5aa6eb67-a18c-ac77-3f3d-d660782d59bb,SAVINGS,DORMANT,2020-12-09,BASIC,0645292448,APP,,47523.03,2023-11-18
1cf8fe26-a380-2136-1df2-a7deb137452f,083dee00-8a06-628e-7dab-ee199a7cb530,SAVINGS,ACTIVE,2018-11-23,BASIC,0719312574,APP,,36110.35,2021-07-16
6cc12a92-3d6d-9294-6fd7-2a8865671f4b,6b53859f-d0cb-4f86-0fe6-45fcb4eb6c5f,SAVINGS,ACTIVE,2019-09-16,BASIC,0612363407,APP,,38369.99,2025-05-03
59c634a0-5b04-082f-3a76-fb1cd77196a1,5aabe739-328d-b35f-7334-e29b381bfc74,TRANSACTIONAL,ACTIVE,2025-08-01,PREMIUM,0884898091,APP,,49364.62,2025-09-13
3832e2a9-b1f8-759d-1f3c-fac83ffee37d,6bdc6e1e-6485-8399-5237-10e2a9967395,SAVINGS,ACTIVE,2019-09-10,BASIC,0733251361,APP,,34996.66,2020-01-07
75f75012-e4a6-61a5-650b-8f0dfeee4e0a,237ca204-b145-e30b-27d2-199292f38453,SAVINGS,ACTIVE,2020-04-09,STANDARD,0898277575,USSD,,6316.6,2025-06-16
18479613-eb47-0e7a-1940-34ca05f9be95,741852fb-6c78-ec31-2e1e-d1efa2712164,SAVINGS,DORMANT,2024-11-24,STANDARD,0842064726,APP,,10326.18,2024-11-30
07e7f7b6-6f84-b4ff-11ed-561bcea7bea5,4cffde0b-f729-a4b7-3e3b-8abc2f9ec0e6,SAVINGS,DORMANT,2024-08-10,STANDARD,0795995450,USSD,,36183.8,2024-10-23
7edfdc5c-05c4-0c14-72b7-e0ea12f59da4,1b67604a-8374-2e63-0cb1-2cf4f2383eb1,TRANSACTIONAL,ACTIVE,2025-05-01,BASIC,0883655044,USSD,,1586.89,2025-10-31
397809ac-2adb-58e3-6634-3e215507d7e0,5b6555cb-48bd-08c3-1a84-345cab58e8b2,SAVINGS,ACTIVE,2023-10-19,BASIC,0652388431,USSD,,32674.09,2025-01-11
0938bbe2-16e2-e7f1-211e-120cf4b6d067,1cf3ebbf-c3ab-271a-7345-5f08202ab710,TRANSACTIONAL,ACTIVE,2019-02-08,BASIC,0718350973,USSD,,26821.68,2024-03-29
74af03c7-86e2-c84c-0db9-88eb0725a267,770fe037-1042-3203-77d9-62a41a9030fe,TRANSACTIONAL,DORMANT,2020-05-18,BASIC,0625557858,WEB,,25175.85,2025-11-06
530133b1-83b5-640c-1037-c27e2de68e3e,43ca639b-a9a7-a792-2131-4187ec0171c4,TRANSACTIONAL,DORMANT,2022-08-21,BASIC,0775663412,USSD,,24277.91,2023-05-25
7ca44c03-e590-f7aa-4a6b-e0d1b7d3aaa3,76c6dfce-20ea-09c0-7a33-b4df58fb38e2,CREDIT,ACTIVE,2020-05-01,STANDARD,0772318160,APP,5000.0,-322.99,2024-05-21
58ce535d-65df-c3ea-723e-759bdac0f02a,0c8ff652-531f-47c1-07db-fa1e83644226,TRANSACTIONAL,ACTIVE,2024-07-18,BASIC,0836915960,APP,,26585.47,2025-05-16
6fbde644-f530-1207-0492-fd26c891a777,1be89e9b-3a29-5657-3c36-fd9f724e62d7,SAVINGS,ACTIVE,2023-04-29,PREMIUM,0662119576,USSD,,23094.51,2025-06-21
39c5daba-8af9-7b44-136e-f57c4db28e1e,2e3e1361-91c0-6379-3440-7bbaf1f7fc3c,TRANSACTIONAL,ACTIVE,2019-03-17,STANDARD,0712748910,APP,,40003.59,2024-11-08
6ca779ba-4eba-51a1-37a2-9400b3b651eb,26e19654-ecdf-37d0-1e2b-f63fddc15a38,TRANSACTIONAL,ACTIVE,2021-01-04,PREMIUM,0751953333,WEB,,34944.42,2021-07-22
5b474787-d368-eee1-31c5-15985ced6c87,22847fd4-f77e-f8e8-13f3-ba43c78707a8,TRANSACTIONAL,ACTIVE,2018-12-27,BASIC,0757464853,WEB,,44122.67,2023-01-29
25619011-eb68-73f6-1bcc-4a777a2e2646,3e3af975-9a36-3af3-7d02-8053a497d16f,SAVINGS,ACTIVE,2020-01-05,STANDARD,,APP,,34245.98,2022-01-19
2f590994-c4f4-d924-6353-6480ef9a3389,1018b25f-63b0-e771-42c7-f15dbc05eff0,TRANSACTIONAL,ACTIVE,2023-01-30,BASIC,,USSD,,38829.56,2023-12-09
7b7360f3-2b92-048b-278c-4b901ce9461c,688faaf4-2f26-02ed-64f1-329079f66629,TRANSACTIONAL,ACTIVE,2024-02-05,STANDARD,0656985260,WEB,,8351.79,2025-02-15
7e659557-16da-6fb8-37dc-58e26777f453,19e19735-5a08-6b36-2f52-be11ae2a55fd,TRANSACTIONAL,SUSPENDED,2020-10-12,BASIC,0681980782,APP,,27421.76,2023-12-13
583843d4-2ec9-8e6e-421a-f9050d1c9a3c,5c5f62ef-c893-4c2c-1ca2-f11ca26e0053,TRANSACTIONAL,ACTIVE,2025-05-28,PREMIUM,0643745852,USSD,,15779.15,2025-11-14
6f7d42ca-7652-81d6-0b6f-9df0ad6edfc6,73abd2c8-1b5e-3822-1506-3e9a8239758f,CREDIT,CLOSED,2022-06-14,BASIC,0838571748,WEB,48000.0,-23033.75,2023-08-01
25b8e66e-7f67-dfea-47eb-3d9de2175288,14b7bb0b-1350-ffb2-6749-1f02f10efc39,SAVINGS,ACTIVE,2024-07-02,BASIC,0762764788,USSD,,13526.54,2025-12-06
5e46b12e-5dde-990f-581c-b985ea78935c,34031d5e-38a8-51f9-30bb-b904001d9ae4,CREDIT,ACTIVE,2021-08-09,BASIC,0870382106,APP,230000.0,-44763.22,2022-12-18
341ffd27-18e2-78c0-226d-870ee69da626,2fc73a0b-abf1-28e3-261a-d98b3802cfee,CREDIT,ACTIVE,2023-12-15,PREMIUM,0657802018,APP,166000.0,-82166.51,2025-12-24
72caf76b-ae06-cc69-2de3-592e954cfa99,62925528-b906-1244-0bf0-4d1004a569ec,TRANSACTIONAL,ACTIVE,2024-06-10,BASIC,0724849573,WEB,,46941.15,2025-11-25
26150dbc-9fa3-ffaa-3970-e2f6f0fb0f96,50a2eed8-6b59-5c9f-2998-bdd05c448033,TRANSACTIONAL,CLOSED,2018-06-08,BASIC,0668490263,APP,,21660.34,2024-12-21
216218c0-4728-56c4-2263-eb0e7ff82d34,7edc3f84-189c-cd46-4b41-c22ebeb69a94,TRANSACTIONAL,DORMANT,2022-03-05,PREMIUM,0853537512,APP,,28860.19,2022-07-11
04a0ce1b-757f-2393-5145-c74425aa04bc,26e88057-9f4e-c8af-4d71-ae63b2736dfa,TRANSACTIONAL,ACTIVE,2019-12-08,STANDARD,,APP,,41571.31,2025-02-06
5c995c54-d496-0344-0141-700c375e3888,0f08af01-b9d8-2c0e-084b-0ffb9f66bdcb,TRANSACTIONAL,ACTIVE,2024-06-24,BASIC,0686572012,WEB,,20939.29,2024-10-19
1f2b2517-b5a4-88fb-3a27-44dec973ca67,04b0742a-77f2-86f8-5122-fec75498b821,TRANSACTIONAL,ACTIVE,2021-06-20,PREMIUM,0652513030,USSD,,17882.64,2021-07-12
6a058480-a687-9df7-5ddd-230627992059,5de8a495-0ea5-506e-02bc-832e17abc770,SAVINGS,DORMANT,2024-08-20,BASIC,0697909278,USSD,,15482.95,2025-06-16
480d9eba-5d93-29b8-0c99-5ba00e65d991,27d9b1f1-8e29-8bce-7fd4-8cf0f0f8c432,SAVINGS,ACTIVE,2021-12-04,BASIC,0872739071,APP,,41941.21,2024-12-26
2632df52-4d6a-11c9-7d45-72015afc7ecb,72e340b2-82e8-f642-1119-32d44187103b,SAVINGS,ACTIVE,2023-02-19,BASIC,,APP,,33414.21,2023-12-02
40e6488e-f34a-8e02-387e-af02645b87a7,64956705-9a1a-447c-0bae-7d18de18fc46,TRANSACTIONAL,DORMANT,2022-06-16,STANDARD,0615888353,APP,,4674.2,2023-02-27
5bb04ad4-60d7-123c-1409-80f3e48a62f5,56f674d3-a9a0-2149-1862-d9f27b10ab00,TRANSACTIONAL,ACTIVE,2020-11-05,BASIC,0734655941,APP,,35057.74,2024-09-01
53d27b50-a680-7ade-3a90-c89572a96391,61fcd1fe-0cc5-cfc6-3efe-2aac6ba02f4a,TRANSACTIONAL,ACTIVE,2023-06-30,STANDARD,0898570838,APP,,36158.41,2024-11-09
55b853f7-8437-bda4-7115-ae87541c9168,087e72a3-4d45-8819-1c7e-5edf40c7e370,SAVINGS,ACTIVE,2022-03-12,PREMIUM,0820776715,APP,,39119.35,2022-03-22
49b136c9-58cf-af14-7d67-42bfb3f24212,3f6c5622-2e5f-08e8-22e6-cf8dc1e2cd0d,SAVINGS,ACTIVE,2018-11-21,BASIC,0725913842,USSD,,45075.65,2021-06-25
79bc097d-2341-8d8b-7ac4-8369348701e8,36501fba-b920-8c5e-7567-a86d46b1867e,TRANSACTIONAL,ACTIVE,2025-04-10,STANDARD,0610285878,APP,,10306.08,2025-12-04
3eb15028-fb8a-08b2-00cc-b2c63912a358,579fc860-7784-c4e7-7b07-860fdf7ca81c,TRANSACTIONAL,ACTIVE,2021-05-22,PREMIUM,0772270909,APP,,20510.61,2023-02-22
26401224-86a5-6f56-5713-a84dd4c0b121,1e1c84b3-cf2f-2830-0642-bc26af8431ee,TRANSACTIONAL,DORMANT,2019-07-04,STANDARD,0812011471,APP,,30296.74,2025-09-01
163cc96b-c972-011f-4131-ba82717d55f2,07e1c93a-2f5d-faba-3b79-30d8c7370546,CREDIT,ACTIVE,2022-12-11,BASIC,0674242738,APP,8000.0,-5685.68,2024-12-17
52284583-0b65-a7ac-49bd-c2ea97be3d06,705c85b1-ce49-434b-06e4-120e88117311,SAVINGS,CLOSED,2021-06-29,STANDARD,0788764098,WEB,,6728.04,2021-12-20
0cd00ea3-3cda-2639-127a-f5a83332d901,3a3fa457-fa1c-dd03-0528-ca5d2200b350,TRANSACTIONAL,ACTIVE,2021-04-03,BASIC,0627130732,APP,,10890.89,2021-07-15
5f17f304-8b9c-9124-648a-23248d569582,4a75ccda-21d8-0278-0cff-0239cb1f80f5,SAVINGS,ACTIVE,2019-03-08,STANDARD,0824165896,USSD,,2585.8,2019-04-04
7c591542-6c59-e02f-4597-8b004a2a99a6,5ea191c2-d865-7742-22c8-568e52435935,TRANSACTIONAL,CLOSED,2019-12-22,PREMIUM,0624462757,WEB,,6621.45,2020-03-10
71c643a8-a139-3adc-7671-a07ea683d008,26753927-0e23-0aee-36b3-e34d5473e272,SAVINGS,ACTIVE,2022-12-06,PREMIUM,0741282164,USSD,,20421.42,2023-07-04
30e7c8bc-9cb1-f50f-0f9e-665277058e2e,45674dec-07ef-b99e-7b1a-bf55ebf7dc56,TRANSACTIONAL,DORMANT,2021-09-29,BASIC,,APP,,17502.84,2022-10-15
288bc0a4-8d30-f78c-7475-02dde37b0249,3af3542b-b424-2b5d-7017-0ea0f55c8355,TRANSACTIONAL,ACTIVE,2023-12-18,STANDARD,,APP,,37440.06,2025-08-20
27a73a63-dce4-2485-004a-ed7b2d774dc9,01f57fd4-c6f5-210b-7c3a-190da4a9ccea,TRANSACTIONAL,ACTIVE,2020-01-11,BASIC,0850889203,APP,,17623.42,2023-07-19
7cce2ad0-70a3-4419-345c-d9e94c227415,1829dcdf-2eca-a826-0490-8836fee67f7b,SAVINGS,ACTIVE,2023-11-08,STANDARD,0745703298,APP,,7430.27,2025-03-23
1ecc2c42-8ba4-55c6-294f-3a7edb970d36,4945e2fd-4fea-0ddb-7fe1-00e444b597f4,CREDIT,ACTIVE,2022-02-16,STANDARD,0836125544,USSD,124000.0,-74479.67,2024-01-09
3c7de56d-2a05-93b1-2776-c3413948955e,0a66e6e8-5d22-93b5-29b5-c87b3ad18e4c,TRANSACTIONAL,DORMANT,2022-01-12,BASIC,0638411433,USSD,,45350.46,2024-10-16
6eb7488d-0e05-deec-3547-506bdc088430,2de6464f-27f9-c0ac-0a92-2ad2f9e96dfb,TRANSACTIONAL,ACTIVE,2024-09-16,BASIC,0736034831,USSD,,4064.29,2025-09-04
2b4cd29d-2eed-da73-03f1-820f091f6451,3fea0c20-cda2-2f1e-0d5a-58ab17286426,TRANSACTIONAL,ACTIVE,2021-05-18,STANDARD,0669069501,WEB,,9093.03,2021-06-12
6706c2b3-0cc6-6fcc-33fa-db8d0e8e5080,255480ab-c62a-5ee1-34ad-f9f77272bf38,TRANSACTIONAL,ACTIVE,2023-11-16,STANDARD,,APP,,18717.58,2025-04-17
169f67a0-2d3b-07c9-72c9-03c2204b0fca,2e34dbd0-d85e-c774-7c2b-b0b878119d4b,CREDIT,ACTIVE,2019-08-18,BASIC,0643436674,APP,129000.0,-25447.78,2025-06-20
3f699a29-ea14-35da-02b2-260b3b5b5a2b,3da85982-4fe2-64d5-19ac-1f459e604664,SAVINGS,ACTIVE,2025-06-08,BASIC,0723860762,APP,,21774.97,2025-12-08
44ed4f87-31d1-6c44-2e68-a22040ee9d81,08a09bb3-d511-59b2-5acc-608a4000b37f,TRANSACTIONAL,SUSPENDED,2023-04-25,PREMIUM,0697749067,WEB,,46077.09,2023-09-15
30cb8068-17a6-a7e3-2f2a-079f6dd43ab3,3a1bcba4-2367-20cd-3817-5dbfb9540443,TRANSACTIONAL,ACTIVE,2025-02-21,PREMIUM,0623086484,APP,,25459.63,2025-06-05
170e6387-a0db-8308-60ef-10c81eb794b5,5564582f-d455-6032-0d3b-e15764b1c795,SAVINGS,ACTIVE,2020-04-20,STANDARD,,APP,,36167.61,2025-12-15
737c326f-af3e-2141-592e-76b69b4d31fe,1871d512-3d45-d132-2a78-4aba17e32ac5,TRANSACTIONAL,ACTIVE,2021-03-03,STANDARD,0770637366,APP,,13502.49,2024-08-24
3fe92fa8-c1ff-e899-37bd-cbe01405ca4e,0d950285-771f-f324-31f1-d0d65d9e4d5d,TRANSACTIONAL,ACTIVE,2025-05-15,BASIC,0743488200,USSD,,7863.84,2025-10-15
06f447ca-fb44-33c0-2d7b-43d2aae4329d,3eefb668-f058-7029-5948-c334af67ea95,SAVINGS,ACTIVE,2021-03-15,BASIC,,USSD,,7608.41,2022-04-28
7a951761-605c-846c-3939-6114bb08bdc3,46f2d47f-ab6b-5139-4f99-2cce246be14f,TRANSACTIONAL,ACTIVE,2025-05-30,PREMIUM,0671563590,WEB,,2489.61,2025-10-23
253c32f2-4971-a9c9-153f-7209937edeed,2a5cf477-40b2-eb0d-28a1-1016658b849a,TRANSACTIONAL,CLOSED,2021-09-26,STANDARD,0857623986,APP,,37180.6,2024-01-01
36778d7e-7fbc-5bd8-5bdb-63d9f3cf3fb3,47232026-136f-0a1b-2f00-18f04d958c85,CREDIT,DORMANT,2019-08-19,STANDARD,0622403723,APP,137000.0,-38072.97,2023-07-07
1823915d-1dc2-a1a7-15f0-637dc5480d56,0014f44b-9aea-06a7-39c6-00e7bdba7859,SAVINGS,ACTIVE,2019-08-21,PREMIUM,0657574298,APP,,45355.35,2023-09-28
47151518-22d4-9d12-5e42-ca089f03587b,45c3eb09-0658-4294-7750-b54c60797e4a,CREDIT,DORMANT,2023-10-09,BASIC,0684353260,APP,136000.0,-584.04,2025-01-16
588bc455-666c-47a8-625b-a248756cac88,3655eca4-87e9-37b4-6877-93342168805c,CREDIT,ACTIVE,2018-11-13,BASIC,0657650864,USSD,90000.0,-58772.83,2018-12-17
15ebe3da-684d-02ea-75d3-96c16f9df4e2,5b52c099-8c90-02d3-0b4b-43ee0a58208c,SAVINGS,ACTIVE,2021-11-27,STANDARD,0617691361,APP,,44488.12,2022-04-18
7f65916a-031f-7156-7002-b28e99eb39cf,4dc5b476-a1ea-741d-7ba0-a279bc14bc24,TRANSACTIONAL,ACTIVE,2019-08-30,STANDARD,0774567548,APP,,48694.85,2022-03-29
522b694f-e1ba-ed80-4a54-0670d4c1af1d,492f1d33-43f8-3958-3fa5-312e3894b549,CREDIT,ACTIVE,2018-04-12,BASIC,0671433332,APP,51000.0,-9852.88,2021-05-06
38c87a1a-f9a6-30f5-73ce-eef6c2c348a4,7d644180-f70c-c651-1b8d-916cf9f1fd82,SAVINGS,ACTIVE,2021-04-17,BASIC,0718265943,APP,,26659.9,2022-07-25
2ebdf9f0-55cf-c129-10a7-e891b515e1a2,737cbf58-3d13-007e-672a-d99a8fa3ab0d,SAVINGS,ACTIVE,2025-10-14,STANDARD,0785942514,APP,,11575.42,2025-12-25
5c3274cd-e254-93bb-338f-32857e41386c,41a8dd3a-2553-9611-6fb6-7c5fc52681ff,SAVINGS,ACTIVE,2019-09-30,BASIC,0755606717,APP,,37249.92,2019-12-18
7b07aa2d-6b47-907a-1ea3-aa91354dd7b1,4b7affac-801f-b5fe-72e6-5ead70ed6875,SAVINGS,ACTIVE,2020-03-09,BASIC,0877786043,APP,,11327.84,2020-04-28
56570d3b-a211-783c-2d82-c9d9197f0359,5c60a5fd-c262-ef8c-0dd7-aa0ace36614c,SAVINGS,ACTIVE,2018-09-30,PREMIUM,0776557756,APP,,32896.55,2024-06-11
006ef00c-4721-ae1f-405f-62f6cdce5f65,71a54a23-8cfa-002c-2198-d8a77eecfff3,SAVINGS,DORMANT,2022-11-02,STANDARD,,APP,,15064.68,2022-12-10
